AREA,UF,REGIAO,ANO,CPCCONTINUO,NOTACONCLUINTES,NOTAPADRONIZADAIDD,NOTAPADRONIZADAMESTRES,NOTAPADRONIZADADOUTORES,NOMEIES,SIGLAIES,PUB_PRIV,CATADMINISTRATIVA,ORGACADEMICA,MUNICIPIOCURSO,NOTAPADRONIZADADREGIME,NOTAPADRONIZADAPEDAG,CPC_FAIXA,NOTAPADRONIZADAINFRA,INGRESSANTESPARTICIPANTES,INGRESSANTESINSCRITOS,COD_AREA,COD_IES,AMPLIACAOFORMACAO_NA,CPC_FORMULA2013
ADMINISTRAÇÃO,SP,0,2012,2.66,1.95,1.60,4.66,3.38,UNIVERSIDADE SÃO FRANCISCO,USF,Privada,Universidade,CAMPINAS,3.62,3.75,3.00,4.04,28,58,1,3509502,670,3.86,2.66
ADMINISTRAÇÃO,SP,0,2012,2.65,1.74,1.56,4.87,3.05,UNIVERSIDADE SÃO FRANCISCO,USF,Privada,Universidade,BRAGANCA PAULISTA,3.85,4.07,3.00,4.54,63,145,1,3507605,670,4.26,2.65
ADMINISTRAÇÃO,SP,0,2012,2.58,1.77,1.65,4.64,3.25,UNIVERSIDADE SÃO FRANCISCO,USF,Privada,Universidade,ITATIBA,3.57,3.31,3.00,3.89,70,139,1,3523404,670,3.55,2.57
ADMINISTRAÇÃO,SC,1,2012,3.39,3.67,3.71,4.03,2.03,CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ,USJ,Pública,Centro Universitário,SAO JOSE,4.84,3.84,4.00,1.23,31,84,1,4216602,4756,2.80,3.42
ADMINISTRAÇÃO,SP,0,2012,2.51,2.35,2.23,4.47,1.49,UNIVERSIDADE SÃO JUDAS TADEU,USJT,Privada,Universidade,SAO PAULO,1.33,3.54,3.00,4.43,761,1270,1,3550308,203,3.90,2.49
ADMINISTRAÇÃO,RJ,0,2012,3.00,3.22,3.32,2.96,1.04,UNIVERSIDADE SEVERINO SOMBRA,USS,Privada,Universidade,VASSOURAS,1.30,4.62,4.00,5.00,31,76,1,3306206,140,4.77,3.00
ADMINISTRAÇÃO,RJ,0,2012,2.02,1.87,2.30,2.22,0.78,UNIVERSIDADE SEVERINO SOMBRA,USS,Privada,Universidade,MARICA,0.56,3.00,3.00,3.92,17,51,1,3302700,140,3.37,2.01
ADMINISTRAÇÃO,PR,1,2012,3.09,3.60,2.54,3.86,2.23,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Pública,Universidade,PATO BRANCO,5.00,3.14,4.00,3.25,43,44,1,4118501,588,3.18,3.09
ADMINISTRAÇÃO,PR,1,2012,1.50,1.46,1.40,3.13,0.58,UNIVERSIDADE TUIUTI DO PARANÁ,UTP,Privada,Universidade,CURITIBA,1.67,1.71,2.00,1.86,45,94,1,4106902,355,1.77,1.49
ADMINISTRAÇÃO,RJ,0,2012,3.55,3.38,3.43,4.47,2.58,UNIVERSIDADE VEIGA DE ALMEIDA,UVA,Privada,Universidade,CABO FRIO,3.95,4.22,4.00,4.49,37,86,1,3300704,165,4.33,3.55
ADMINISTRAÇÃO,RJ,0,2012,3.29,3.33,2.66,4.40,3.08,UNIVERSIDADE VEIGA DE ALMEIDA,UVA,Privada,Universidade,RIO DE JANEIRO,4.20,3.56,4.00,4.32,171,357,1,3304557,165,3.87,3.28
ADMINISTRAÇÃO,CE,0,2012,2.57,3.40,2.94,3.33,0.29,UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ,UVA,Pública,Universidade,SOBRAL,4.79,1.14,3.00,1.59,79,97,1,2312908,95,1.32,2.56
ADMINISTRAÇÃO,ES,0,2012,3.47,4.20,3.94,4.35,0.30,UNIVERSIDADE VILA VELHA,UVV,Privada,Universidade,VILA VELHA,3.26,3.84,4.00,4.61,80,159,1,3205200,664,4.15,3.46
ADMINISTRAÇÃO,PR,1,2012,1.42,0.99,1.02,2.63,0.74,FACULDADE VIZINHANÇA VALE DO IGUAÇU,VIZIVALI,Pública,Faculdade,DOIS VIZINHOS,1.05,2.25,2.00,4.14,15,26,1,4107207,1567,3.01,1.40
ADMINISTRAÇÃO,ES,0,2012,4.52,4.74,4.61,5.00,3.06,FACULDADE BRASILEIRA,,Privada,Faculdade,VITORIA,5.00,5.00,5.00,5.00,45,85,1,3205309,1244,5.00,4.52
ADMINISTRAÇÃO,PR,1,2012,3.93,4.03,4.20,4.29,2.33,FACULDADE INTEGRADA DAS CATARATAS,,Privada,Faculdade,FOZ DO IGUACU,3.10,5.00,4.00,5.00,13,22,1,4108304,4922,5.00,3.93
ADMINISTRAÇÃO,SC,1,2012,3.92,4.46,3.97,5.00,2.33,Faculdade SOCIESC,,Privada,Faculdade,FLORIANOPOLIS,3.33,4.03,4.00,4.82,22,49,1,4205407,3758,4.35,3.91
ADMINISTRAÇÃO,ES,0,2012,3.68,3.28,3.57,5.00,2.00,FACULDADE CAPIXABA DE NOVA VENÉCIA,,Privada,Faculdade,NOVA VENECIA,5.00,4.73,4.00,4.93,77,105,1,3203908,1359,4.81,3.68
ADMINISTRAÇÃO,MG,0,2012,3.61,2.59,3.23,4.44,3.63,FACULDADE ATENAS,,Privada,Faculdade,PARACATU,5.00,4.57,4.00,4.85,53,101,1,3147006,2579,4.68,3.60
ADMINISTRAÇÃO,PR,1,2012,3.58,3.17,3.52,4.25,2.10,FACULDADES INTEGRADAS DO VALE DO IGUAÇU,,Privada,Faculdade,UNIAO DA VITORIA,4.50,4.90,4.00,5.00,39,78,1,4128203,1927,4.94,3.58
ADMINISTRAÇÃO,RS,1,2012,3.58,3.86,4.46,4.33,0.47,FACULDADE RIO CLARO,,Privada,Faculdade,IJUI,1.33,5.00,4.00,5.00,12,18,1,4310207,4443,5.00,3.58
ADMINISTRAÇÃO,PR,1,2012,3.33,2.27,3.36,4.47,2.21,FACULDADES INTEGRADAS DO VALE DO IVAÍ,,Privada,Faculdade,IVAIPORA,4.74,4.19,4.00,4.85,25,59,1,4111506,3688,4.45,3.32
ADMINISTRAÇÃO,ES,0,2012,3.29,2.89,2.99,5.00,1.56,FACULDADE NORTE CAPIXABA DE SAO MATEUS,,Privada,Faculdade,SAO MATEUS,4.17,5.00,4.00,5.00,21,33,1,3204906,10685,5.00,3.29
ADMINISTRAÇÃO,SP,0,2012,3.23,2.66,2.88,3.61,4.28,FACULDADE ANHANGUERA DE JACAREÍ,,Privada,Faculdade,JACAREI,1.39,4.16,4.00,4.76,142,271,1,3524402,5555,4.40,3.22
ADMINISTRAÇÃO,MG,0,2012,3.20,3.85,4.04,2.50,0.00,Faculdade Presidente Antônio Carlos de Bom Despacho,,Privada,Faculdade,BOM DESPACHO,3.50,2.88,4.00,4.67,42,79,1,3107406,15452,3.60,3.17
ADMINISTRAÇÃO,PR,1,2012,3.19,2.61,2.79,4.02,2.73,FACULDADE FAE SÃO JOSÉ DOS PINHAIS,,Privada,Faculdade,SAO JOSE DO PINHAIS,5.00,3.75,4.00,4.32,27,64,1,4125506,2206,3.98,3.18
ADMINISTRAÇÃO,SP,0,2012,3.16,2.26,3.37,5.00,2.47,FACULDADE SÃO SEBASTIÃO,,Privada,Faculdade,SAO SEBASTIAO,3.82,2.44,4.00,4.17,24,51,1,3550704,2814,3.13,3.13
ADMINISTRAÇÃO,MG,0,2012,3.06,3.06,3.08,3.86,0.64,FACULDADE PITÁGORAS DE POÇOS DE CALDAS,,Privada,Faculdade,POCOS DE CALDAS,4.55,3.59,4.00,5.00,57,170,1,3151800,4863,4.15,3.04
ADMINISTRAÇÃO,ES,0,2012,3.02,3.13,3.51,3.53,0.00,FACULDADE PITÁGORAS DE LINHARES,,Privada,Faculdade,LINHARES,4.41,3.24,4.00,4.31,44,85,1,3203205,736,3.67,3.00
ADMINISTRAÇÃO,MT,0,2012,2.96,2.36,2.83,3.64,0.95,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS,,Privada,Faculdade,PRIMAVERA DO LESTE,4.55,4.93,4.00,4.92,56,111,1,5107040,1731,4.92,2.96
ADMINISTRAÇÃO,SP,0,2012,2.94,2.21,2.52,3.33,4.67,FACULDADE ANHANGUERA DE LIMEIRA,,Privada,Faculdade,LIMEIRA,2.33,2.55,3.00,3.96,35,60,1,3526902,3936,3.11,2.92
ADMINISTRAÇÃO,SP,0,2012,2.92,2.21,2.44,3.67,4.67,FACULDADE ANHAGUERA DE JUNDIAÍ,,Privada,Faculdade,JUNDIAI,2.33,2.41,3.00,3.98,69,172,1,3525904,1412,3.04,2.90
ADMINISTRAÇÃO,AM,0,2012,2.89,2.05,2.99,3.93,0.50,FACULDADE LA SALLE,,Privada,Faculdade,MANAUS,5.00,4.20,3.00,5.00,15,51,1,1302603,2676,4.52,2.88
ADMINISTRAÇÃO,MA,0,2012,2.89,3.10,2.89,3.64,1.27,FACULDADE PITÁGORAS DE SÃO LUIZ,,Privada,Faculdade,SAO LUIS,4.09,2.50,3.00,3.92,76,94,1,2111300,4865,3.07,2.86
ADMINISTRAÇÃO,SC,1,2012,2.88,2.05,2.44,3.33,3.73,FACULDADE ANHANGUERA DE JOINVILLE,,Privada,Faculdade,JOINVILLE,3.33,3.15,3.00,4.35,54,176,1,4209102,5668,3.63,2.87
ADMINISTRAÇÃO,SP,0,2012,2.87,2.32,2.52,4.20,1.96,FACULDADE ADVENTISTA DE HORTOLÂNDIA,,Privada,Faculdade,HORTOLANDIA,3.00,4.31,3.00,4.87,64,184,1,3519071,5593,4.53,2.86
ADMINISTRAÇÃO,SP,0,2012,2.87,1.89,2.19,3.57,4.50,FACULDADE ANHANGUERA DE RIO CLARO,,Privada,Faculdade,RIO CLARO,2.14,3.68,3.00,4.55,30,122,1,3543907,4013,4.03,2.85
ADMINISTRAÇÃO,SP,0,2012,2.86,2.19,2.11,3.75,4.20,FACULDADE ANHANGÜERA DE SÃO JOSÉ,,Privada,Faculdade,SAO JOSE DOS CAMPOS,2.50,3.44,3.00,4.44,111,296,1,3549904,4652,3.84,2.85
ADMINISTRAÇÃO,SP,0,2012,2.86,2.21,2.78,3.67,4.67,Faculdade Anhanguera de Indaiatuba,,Privada,Faculdade,INDAIATUBA,0.67,2.17,3.00,3.38,47,168,1,3520509,3937,2.65,2.84
ADMINISTRAÇÃO,MT,0,2012,2.84,2.75,3.02,3.82,0.41,FACULDADE LA SALLE,,Privada,Faculdade,LUCAS DO RIO VERDE,3.53,3.68,3.00,4.58,42,68,1,5105259,1936,4.04,2.83
ADMINISTRAÇÃO,SP,0,2012,2.76,2.61,2.43,3.94,1.70,Centro Universitário de Bauru,,Privada,Centro Universitário,BAURU,3.79,2.96,3.00,4.47,39,92,1,3506003,997,3.56,2.74
ADMINISTRAÇÃO,SP,0,2012,2.76,1.72,2.01,4.67,4.67,FACULDADE ANHANGUERA DE SANTA BÁRBARA,,Privada,Faculdade,SANTA BARBARA D´OESTE,1.00,3.54,3.00,4.30,64,158,1,3545803,4138,3.84,2.75
ADMINISTRAÇÃO,SP,0,2012,2.74,1.87,2.06,3.57,4.00,FACULDADE ANHANGUERA DE MATÃO,,Privada,Faculdade,MATAO,1.79,4.13,3.00,4.40,30,74,1,3529302,2355,4.24,2.73
ADMINISTRAÇÃO,AL,0,2012,2.67,2.53,2.94,2.84,1.51,FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ,,Privada,Faculdade,MACEIO,3.51,2.32,3.00,3.38,99,200,1,2704302,1504,2.74,2.65
ADMINISTRAÇÃO,SP,0,2012,2.64,1.82,1.89,3.13,4.08,FACULDADE ANHANGUERA DE TAUBATÉ,,Privada,Faculdade,TAUBATE,2.08,3.51,3.00,4.65,131,417,1,3554102,4141,3.96,2.62
ADMINISTRAÇÃO,PR,1,2012,2.63,2.28,2.61,4.29,0.67,FACULDADE UNIÃO DAS AMÉRICAS,,Privada,Faculdade,FOZ DO IGUACU,3.33,3.70,3.00,4.20,57,117,1,4108304,1716,3.90,2.63
ADMINISTRAÇÃO,MG,0,2012,2.63,2.09,2.21,4.13,3.65,FACULDADE ANHANGUERA DE BELO HORIZONTE,,Privada,Faculdade,BELO HORIZONTE,2.83,2.50,3.00,2.36,123,231,1,3106200,891,2.44,2.63
ADMINISTRAÇÃO,DF,0,2012,2.61,1.25,1.25,4.44,3.89,FACULDADE PROJEÇÃO DO GUARÁ,,Privada,Faculdade,BRASILIA,5.00,4.26,3.00,4.20,8,47,1,5300108,2964,4.23,2.61
ADMINISTRAÇÃO,MG,0,2012,2.61,2.72,2.80,3.10,0.67,FAI - CENTRO DE ENSINO SUPERIOR EM GESTÃO. TECNOLOGIA E EDUCAÇÃO,,Privada,Faculdade,SANTA RITA DO SAPUCAI,3.33,3.27,3.00,3.40,93,138,1,3159605,166,3.32,2.61
ADMINISTRAÇÃO,SP,0,2012,2.60,2.00,2.32,3.70,1.81,FACULDADE FLAMINGO,,Privada,Faculdade,SAO PAULO,3.33,3.90,3.00,3.94,30,103,1,3550308,1541,3.92,2.60
ADMINISTRAÇÃO,ES,0,2012,2.57,2.29,1.73,4.38,1.75,FACULDADE CATÓLICA SALESIANA DO ESPÍRITO SANTO,,Privada,Faculdade,VITORIA,2.81,4.38,3.00,5.00,81,132,1,3205309,1494,4.63,2.56
ADMINISTRAÇÃO,RJ,0,2012,2.54,2.56,2.10,5.00,0.78,FACULDADE INTERNACIONAL SIGNORELLI,,Privada,Faculdade,RIO DE JANEIRO,1.48,4.29,3.00,5.00,48,105,1,3304557,5105,4.57,2.53
ADMINISTRAÇÃO,SP,0,2012,2.54,1.61,1.72,3.64,4.35,FACULDADE ANHANGÜERA DE CAMPINAS,,Privada,Faculdade,CAMPINAS,2.65,2.66,3.00,3.86,282,850,1,3509502,4826,3.14,2.52
ADMINISTRAÇÃO,MG,0,2012,2.53,2.52,2.84,1.98,0.81,Faculdade Presidente Antônio Carlos de Uberlândia,,Privada,Faculdade,UBERLANDIA,3.60,2.49,3.00,4.02,103,233,1,3170206,14248,3.10,2.50
ADMINISTRAÇÃO,RS,1,2012,2.51,1.71,1.76,3.08,3.77,FACULDADE ANHANGUERA DE PELOTAS,,Privada,Faculdade,PELOTAS,3.08,2.59,3.00,4.46,131,180,1,4314407,2191,3.34,2.48
ADMINISTRAÇÃO,PR,1,2012,2.50,2.39,2.34,3.52,0.52,FACULDADE PITÁGORAS DE LONDRINA,,Privada,Faculdade,LONDRINA,4.63,2.63,3.00,4.26,24,76,1,4113700,1632,3.28,2.48
ADMINISTRAÇÃO,SP,0,2012,2.49,1.77,1.87,3.13,4.38,FACULDADE ANHANGUERA DE VALINHOS,,Privada,Faculdade,VALINHOS,1.88,2.29,3.00,3.76,62,154,1,3556206,3612,2.88,2.47
ADMINISTRAÇÃO,MG,0,2012,2.47,2.53,2.68,2.67,0.93,Faculdade Presidente Antônio Carlos de Visconde do Rio Branco,,Privada,Faculdade,VISCONDE DO RIO BRANCO,1.33,3.82,3.00,4.03,33,67,1,3172004,15467,3.90,2.47
ADMINISTRAÇÃO,RS,1,2012,2.47,1.39,1.38,4.64,4.50,FACULDADE ANHANGUERA DE PASSO FUNDO,,Privada,Faculdade,PASSO FUNDO,2.50,2.95,3.00,3.71,114,190,1,4314100,1830,3.25,2.46
ADMINISTRAÇÃO,PR,1,2012,2.44,2.09,2.17,3.78,0.85,FACULDADE METROPOLITANA DE MARINGÁ,,Privada,Faculdade,MARINGA,3.29,3.72,3.00,4.34,100,193,1,4115200,1508,3.97,2.43
ADMINISTRAÇÃO,AL,0,2012,2.44,1.65,2.48,2.60,0.56,FACULDADE FIGUEIREDO COSTA - FIC,,Privada,Faculdade,MACEIO,3.60,4.54,3.00,4.69,37,49,1,2704302,2042,4.60,2.44
ADMINISTRAÇÃO,SP,0,2012,2.43,1.41,1.74,3.50,4.90,FACULDADE ANHANGÜERA DE PIRACICABA,,Privada,Faculdade,PIRACICABA,1.25,2.71,3.00,3.25,72,195,1,3538709,4656,2.93,2.42
ADMINISTRAÇÃO,SC,1,2012,2.42,1.98,1.98,3.71,2.48,FACULDADE FAE BLUMENAU,,Privada,Faculdade,BLUMENAU,3.06,2.59,3.00,3.45,9,62,1,4202404,2784,2.93,2.41
ADMINISTRAÇÃO,PE,0,2012,2.41,1.92,1.25,4.38,1.09,FACULDADE SANTA EMÍLIA,,Privada,Faculdade,OLINDA,4.69,5.00,3.00,5.00,53,101,1,2609600,4742,5.00,2.41
ADMINISTRAÇÃO,SP,0,2012,2.40,2.14,2.84,1.58,0.37,FACULDADE DE CIÊNCIAS GERENCIAIS EM VOTUPORANGA,,Privada,Faculdade,VOTUPORANGA,3.68,3.11,3.00,3.88,33,88,1,3557105,4597,3.42,2.39
ADMINISTRAÇÃO,SP,0,2012,2.37,1.51,1.48,4.69,3.66,UNIVERSIDADE CIDADE DE SÃO PAULO,,Privada,Universidade,SAO PAULO,3.15,2.19,3.00,3.31,119,393,1,3550308,417,2.64,2.36
ADMINISTRAÇÃO,SP,0,2012,2.35,1.81,1.86,3.24,4.12,FACULDADE ANHANGÜERA DE BAURU,,Privada,Faculdade,BAURU,0.29,2.72,3.00,3.33,92,251,1,3506003,5451,2.96,2.34
ADMINISTRAÇÃO,MS,0,2012,2.33,1.23,1.34,3.85,4.85,CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE,,Privada,Centro Universitário,CAMPO GRANDE,1.92,2.15,3.00,3.97,147,247,1,5002704,926,2.88,2.31
ADMINISTRAÇÃO,RN,0,2012,2.33,1.73,2.58,3.20,0.84,ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE,,Privada,Faculdade,NATAL,3.40,2.95,3.00,3.25,42,76,1,2408102,4566,3.07,2.33
ADMINISTRAÇÃO,BA,0,2012,2.31,1.59,1.93,3.68,0.74,FACULDADE DE GUANAMBI,,Privada,Faculdade,GUANAMBI,5.00,2.97,3.00,4.49,23,34,1,2911709,2023,3.58,2.29
ADMINISTRAÇÃO,MG,0,2012,2.22,2.20,2.56,1.54,0.54,Faculdade Presidente Antônio Carlos de Uberaba,,Privada,Faculdade,UBERABA,1.35,3.91,3.00,3.94,19,62,1,3170107,14246,3.92,2.22
ADMINISTRAÇÃO,SP,0,2012,2.19,1.25,1.02,3.85,4.49,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,,Privada,Centro Universitário,SAO PAULO,3.46,1.88,3.00,2.95,258,797,1,3550308,376,2.31,2.17
ADMINISTRAÇÃO,SP,0,2012,2.16,1.72,1.95,3.00,0.93,FACULDADE DE CIÊNCIAS GERENCIAIS,,Privada,Faculdade,SAO JOAQUIM DA BARRA,3.33,4.09,3.00,2.83,12,48,1,3549409,4059,3.59,2.18
ADMINISTRAÇÃO,SP,0,2012,2.15,1.84,2.20,1.00,0.47,FACULDADE GAMMON,,Privada,Faculdade,PARAGUACU PAULISTA,2.33,4.55,3.00,4.70,12,29,1,3535507,1221,4.61,2.15
ADMINISTRAÇÃO,RJ,0,2012,2.13,2.38,2.55,2.86,0.00,Faculdade Itaboraí,,Privada,Faculdade,ITABORAI,0.48,3.22,3.00,3.67,38,112,1,3301900,3760,3.40,2.13
ADMINISTRAÇÃO,DF,0,2012,2.12,1.44,1.95,2.59,1.04,FACULDADES INTEGRADAS PROMOVE DE BRASILIA,,Privada,Faculdade,BRASILIA,2.87,3.81,3.00,3.98,35,132,1,5300108,3610,3.88,2.12
ADMINISTRAÇÃO,RS,1,2012,2.09,1.36,1.27,2.27,3.18,FACULDADE ANHANGUERA DO RIO GRANDE,,Privada,Faculdade,RIO GRANDE,2.73,3.13,3.00,3.87,197,247,1,4315602,2194,3.43,2.08
ADMINISTRAÇÃO,PR,1,2012,2.08,1.87,1.81,3.51,1.70,FACULDADES OPET,,Privada,Faculdade,CURITIBA,2.03,2.36,3.00,3.03,139,327,1,4106902,5403,2.63,2.07
ADMINISTRAÇÃO,GO,0,2012,2.06,1.44,1.45,2.59,0.97,FACULDADE EVANGÉLICA DE GOIANÉSIA,,Privada,Faculdade,GOIANESIA,2.59,4.81,3.00,5.00,42,89,1,5208608,3789,4.88,2.06
ADMINISTRAÇÃO,PR,1,2012,2.05,2.30,1.54,3.50,0.70,Faculdade Estácio de Curitiba,,Privada,Faculdade,CURITIBA,3.83,1.67,3.00,3.65,92,209,1,4106902,1817,2.46,2.02
ADMINISTRAÇÃO,RO,0,2012,2.04,1.85,2.12,1.15,0.00,FACULDADE PANAMERICANA DE JI-PARANÁ,,Privada,Faculdade,JI-PARANA,4.62,3.28,3.00,3.31,12,35,1,1100122,4411,3.29,2.04
ADMINISTRAÇÃO,RR,0,2012,2.04,1.27,1.85,3.72,0.72,ESTÁCIO ATUAL - FACULDADE ESTÁCIO DA AMAZÔNIA,,Privada,Faculdade,BOA VISTA,3.33,2.77,3.00,3.93,118,256,1,1400100,1702,3.24,2.02
ADMINISTRAÇÃO,RN,0,2012,1.92,1.33,1.99,3.60,0.84,FAL ESTÁCIO - FACULDADE ESTÁCIO DE NATAL,,Privada,Faculdade,NATAL,3.20,2.45,2.00,1.88,12,51,1,2408102,1208,2.22,1.93
ADMINISTRAÇÃO,DF,0,2012,1.85,1.39,2.03,1.91,1.11,FACULDADE JK - UNIDADE II - GAMA,,Privada,Faculdade,BRASILIA,1.91,2.31,2.00,3.20,49,144,1,5300108,2021,2.66,1.84
ADMINISTRAÇÃO,BA,0,2012,1.80,1.74,1.54,3.13,0.29,FACULDADE SÃO CAMILO,,Privada,Faculdade,SALVADOR,1.25,3.46,2.00,3.75,23,54,1,2927408,977,3.58,1.80
ADMINISTRAÇÃO,MG,0,2012,1.78,2.17,2.11,2.40,0.00,Faculdade Presidente Antônio Carlos de Ipatinga,,Privada,Faculdade,IPATINGA,0.20,2.76,2.00,2.81,68,142,1,3131307,15450,2.78,1.78
ADMINISTRAÇÃO,DF,0,2012,1.66,1.24,1.19,3.14,1.80,FACULDADE FORTIUM,,Privada,Faculdade,BRASILIA,3.86,1.63,2.00,1.09,138,309,1,5300108,5277,1.41,1.67
ADMINISTRAÇÃO,PR,1,2012,1.59,1.35,2.01,2.00,0.47,FACULDADE UNISSA DE SARANDI,,Privada,Faculdade,SARANDI,0.33,3.48,2.00,1.47,13,27,1,4126256,1399,2.67,1.62
ADMINISTRAÇÃO,MG,0,2012,1.52,1.72,1.23,3.20,0.56,Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete,,Privada,Faculdade,CONSELHEIRO LAFAIETE,1.40,1.49,2.00,2.68,47,109,1,3118304,15453,1.97,1.50
ADMINISTRAÇÃO,PR,1,2012,1.42,1.30,1.27,2.11,0.00,FACULDADE DE TECNOLOGIA AMÉRICA DO SUL,,Privada,Faculdade,MARINGA,0.79,2.82,2.00,3.77,18,59,1,4115200,4330,3.20,1.40
ADMINISTRAÇÃO,MG,0,2012,0.97,1.04,0.62,2.63,0.00,Faculdade Presidente Antônio Carlos de Ubá,,Privada,Faculdade,UBA,2.37,0.83,2.00,1.39,17,25,1,3169901,15357,1.06,0.96
CIÊNCIAS CONTÁBEIS,MS,0,2012,3.13,2.42,2.72,3.61,2.26,FACULDADES INTEGRADAS DE TRÊS LAGOAS,AEMS,Privada,Faculdade,TRES LAGOAS,4.44,5.00,4.00,5.00,16,24,22,5008305,1038,5.00,3.13
CIÊNCIAS CONTÁBEIS,SP,0,2012,1.89,1.81,1.60,2.29,1.63,FACULDADE DE RIBEIRÃO PRETO,AFARP,Privada,Faculdade,RIBEIRAO PRETO,3.71,1.34,2.00,2.32,37,100,22,3543402,1465,1.73,1.88
CIÊNCIAS CONTÁBEIS,MT,0,2012,2.79,2.20,2.85,2.89,1.29,FACULDADE DE CIÊNCIAS CONTÁBEIS E DE ADMINISTRAÇÃO DO VALE DO JURUENA,AJES,Privada,Faculdade,JUINA,4.74,3.53,3.00,4.29,14,23,22,5105150,2629,3.83,2.78
CIÊNCIAS CONTÁBEIS,GO,0,2012,2.25,2.58,2.59,1.90,0.28,FACULDADE ALVES FARIA,ALFA,Privada,Faculdade,GOIANIA,2.59,2.31,3.00,3.72,46,170,22,5208707,1493,2.87,2.23
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.42,2.53,2.60,1.67,0.78,FACULDADE PADRE ANCHIETA DE VÁRZEA PAULISTA,ANCHIETA,Privada,Faculdade,VARZEA PAULISTA,1.67,4.08,3.00,4.44,13,37,22,3556503,12249,4.22,2.42
CIÊNCIAS CONTÁBEIS,SC,1,2012,2.68,2.60,2.31,3.81,0.39,FACULDADE AVANTIS,AVANTIS,Privada,Faculdade,BALNEARIO CAMBORIU,4.52,4.59,3.00,4.25,27,99,22,4202008,1988,4.46,2.68
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.97,3.29,3.22,2.17,0.54,FACULDADE DE SÃO JOSÉ DOS CAMPOS,BILAC,Privada,Faculdade,SAO JOSE DOS CAMPOS,4.83,3.53,4.00,4.19,44,143,22,3549904,4983,3.80,2.96
CIÊNCIAS CONTÁBEIS,SC,1,2012,2.74,2.56,2.56,3.62,0.84,Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul,Católica em Jaraguá,Privada,Centro Universitário,JARAGUA DO SUL,3.45,4.15,3.00,4.80,24,71,22,4208906,645,4.41,2.73
CIÊNCIAS CONTÁBEIS,AP,0,2012,2.13,1.92,2.16,2.25,0.41,CENTRO DE ENSINO SUPERIOR DO AMAPÁ,CEAP,Privada,Faculdade,MACAPA,2.00,3.82,3.00,4.25,26,54,22,1600303,861,3.99,2.12
CIÊNCIAS CONTÁBEIS,MG,0,2012,2.70,3.27,2.81,2.40,0.65,Centro de Ensino Superior de Conselheiro Lafaiete,CES-CL,Privada,Faculdade,CONSELHEIRO LAFAIETE,2.40,2.99,3.00,5.00,19,39,22,3118304,3488,3.79,2.67
CIÊNCIAS CONTÁBEIS,MG,0,2012,1.84,1.53,1.93,2.25,0.00,CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO,CESEP,Privada,Faculdade,MACHADO,4.25,1.76,2.00,3.27,12,33,22,3139003,3972,2.37,1.82
CIÊNCIAS CONTÁBEIS,AL,0,2012,2.57,2.16,2.85,2.50,0.41,CENTRO UNIVERSITÁRIO CESMAC,CESMAC,Privada,Centro Universitário,MACEIO,2.00,4.89,3.00,5.00,40,81,22,2704302,621,4.93,2.57
CIÊNCIAS CONTÁBEIS,PR,1,2012,1.70,1.60,1.85,1.20,0.65,FACULDADE DE REALEZA,CESREAL,Privada,Faculdade,REALEZA,2.00,2.58,2.00,2.72,38,53,22,4121406,1800,2.64,1.70
CIÊNCIAS CONTÁBEIS,RS,1,2012,3.46,2.65,2.57,5.00,4.07,FACULDADE INEDI,CESUCA,Privada,Faculdade,CACHOEIRINHA,4.69,4.56,4.00,4.72,58,162,22,4303103,3443,4.62,3.46
CIÊNCIAS CONTÁBEIS,PA,0,2012,3.28,3.14,3.09,4.63,1.51,CENTRO UNIVERSITÁRIO DO ESTADO DO PARÁ,CESUPA,Privada,Centro Universitário,BELEM,4.07,4.54,4.00,4.72,20,27,22,1501402,792,4.61,3.28
CIÊNCIAS CONTÁBEIS,BA,0,2012,2.68,2.36,2.69,3.70,1.42,CENTRO DE ENSINO SUPERIOR DE ILHÉUS,CESUPI,Privada,Faculdade,ILHEUS,5.00,3.11,3.00,2.23,23,33,22,2913606,2771,2.76,2.69
CIÊNCIAS CONTÁBEIS,PI,0,2012,1.74,1.47,1.61,0.81,0.00,CENTRO DE ENSINO SUPERIOR DO VALE DO PARNAÍBA,CESVALE,Privada,Faculdade,TERESINA,5.00,3.58,2.00,2.40,41,77,22,2211001,749,3.11,1.76
