ano,codies,nomeies,sigla,Publica,categoriaadm,orgacademica,uf,igc_continuo,igc_faixa
2011,29,UNIVERSIDADE ESTADUAL DO CEARÁ,UECE,1,Pública,Universidade,CE,2.73,3
2011,472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,0,Privada,Universidade,RJ,2.71,3
2011,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,0,Privada,Universidade,RS,2.70,3
2011,203,UNIVERSIDADE SÃO JUDAS TADEU,USJT,0,Privada,Universidade,SP,2.70,3
2011,664,UNIVERSIDADE VILA VELHA,UVV,0,Privada,Universidade,ES,2.69,3
2011,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,1,Pública,Universidade,AM,2.69,3
2011,298,UNIVERSIDADE NORTE DO PARANÁ,UNOPAR,0,Privada,Universidade,PR,2.69,3
2011,385,UNIVERSIDADE SALVADOR,UNIFACS,0,Privada,Universidade,BA,2.69,3
2011,555,UNIVERSIDADE DE FORTALEZA,UNIFOR,0,Privada,Universidade,CE,2.67,3
2011,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,1,Pública,Universidade,RJ,2.66,3
2011,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,0,Privada,Universidade,SC,2.63,3
2011,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,0,Privada,Universidade,SP,2.63,3
2011,746,UNIVERSIDADE REGIONAL DO CARIRI,URCA,1,Pública,Universidade,CE,2.62,3
2011,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,1,Pública,Universidade,MG,2.61,3
2011,15,UNIVERSIDADE CATÓLICA DE PETRÓPOLIS,UCP,0,Privada,Universidade,RJ,2.58,3
2011,409,UNIVERSIDADE DE PERNAMBUCO,UPE,1,Pública,Universidade,PE,2.58,3
2011,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,0,Privada,Universidade,SC,2.57,3
2011,830,UNIVERSIDADE FEDERAL DO AMAPÁ,UNIFAP,1,Pública,Universidade,AP,2.56,3
2011,3151,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,1,Pública,Universidade,SC,2.55,3
2011,549,UNIVERSIDADE FEDERAL DO ACRE,UFAC,1,Pública,Universidade,AC,2.55,3
2011,167,UNIVERSIDADE METODISTA DE SÃO PAULO,UMESP,0,Privada,Universidade,SP,2.54,3
2011,446,UNIVERSIDADE DE CRUZ ALTA,UNICRUZ,0,Privada,Universidade,RS,2.54,3
2011,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,1,Pública,Universidade,AM,2.52,3
2011,605,UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL,USCS,1,Pública,Universidade,SP,2.52,3
2011,81,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,0,Privada,Universidade,SC,2.52,3
2011,227,UNIVERSIDADE CATÓLICA DE SANTOS,UNISANTOS,0,Privada,Universidade,SP,2.52,3
2011,519,UNIVERSIDADE CATÓLICA DO SALVADOR,UCSAL,0,Privada,Universidade,BA,2.52,3
2011,150,UNIVERSIDADE DE SOROCABA,UNISO,0,Privada,Universidade,SP,2.51,3
2011,1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,1,Pública,Universidade,MG,2.51,3
2011,756,UNIVERSIDADE ESTADUAL DO PIAUÍ,UESPI,1,Pública,Universidade,PI,2.50,3
2011,1557,UNIVERSIDADE FUMEC,FUMEC,0,Privada,Universidade,MG,2.50,3
2011,71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,1,Pública,Universidade,RN,2.50,3
2011,600,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,1,Pública,Universidade,MA,2.50,3
2011,32,UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL,UNCISAL,1,Pública,Universidade,AL,2.49,3
2011,1028,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,1,Pública,Universidade,MS,2.49,3
2011,266,UNIVERSIDADE METODISTA DE PIRACICABA,UNIMEP,0,Privada,Universidade,SP,2.49,3
2011,1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,1,Pública,Universidade,CE,2.48,3
2011,3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",IFSEMG,1,Pública,Universidade,MG,2.47,3
2011,40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,1,Pública,Universidade,BA,2.47,3
2011,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,0,Privada,Universidade,RS,2.46,3
2011,319,UNIVERSIDADE CAMILO CASTELO BRANCO,UNICASTELO,0,Privada,Universidade,SP,2.45,3
2011,16,UNIVERSIDADE GAMA FILHO,UGF,0,Privada,Universidade,RJ,2.44,3
2011,417,UNIVERSIDADE CIDADE DE SÃO PAULO,,0,Privada,Universidade,SP,2.44,3
2011,140,UNIVERSIDADE SEVERINO SOMBRA,USS,0,Privada,Universidade,RJ,2.43,3
2011,953,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,0,Privada,Universidade,SP,2.43,3
2011,275,UNIVERSIDADE DO VALE DO PARAÍBA,UNIVAP,0,Privada,Universidade,SP,2.43,3
2011,665,UNIVERSIDADE DE TAUBATÉ,UNITAU,1,Pública,Universidade,SP,2.43,3
2011,719,UNIVERSIDADE DO ESTADO DE MATO GROSSO,UNEMAT,1,Pública,Universidade,MT,2.43,3
2011,398,UNIVERSIDADE TIRADENTES,UNIT,0,Privada,Universidade,SE,2.43,3
2011,437,UNIVERSIDADE PARANAENSE,UNIPAR,0,Privada,Universidade,PR,2.43,3
2011,1128,UNIVERSIDADE DE ITAÚNA,UI,0,Privada,Universidade,MG,2.42,3
2011,143,UNIVERSIDADE DE UBERABA,UNIUBE,0,Privada,Universidade,MG,2.41,3
2011,355,UNIVERSIDADE TUIUTI DO PARANÁ,UTP,0,Privada,Universidade,PR,2.38,3
2011,496,UNIVERSIDADE DE FRANCA,UNIFRAN,0,Privada,Universidade,SP,2.37,3
2011,5701,UNIVERSIDADE DO ESTADO DO AMAPÁ,UEAP,1,Pública,Universidade,AP,2.37,0
2011,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,0,Privada,Universidade,SC,2.37,3
2011,521,UNIVERSIDADE DE MOGI DAS CRUZES,UMC,0,Privada,Universidade,SP,2.36,3
2011,30,UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO,UNIFENAS,0,Privada,Universidade,MG,2.36,3
2011,599,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IFBA,1,Pública,Universidade,BA,2.34,3
2011,671,UNIVERSIDADE ANHANGUERA - UNIDERP,UNIDERP,0,Privada,Universidade,MS,2.34,3
2011,1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IF Fluminense,1,Pública,Universidade,RJ,2.31,3
2011,215,UNIVERSIDADE DO GRANDE ABC,UNIABC,0,Privada,Universidade,SP,2.30,3
2011,47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,1,Pública,Universidade,GO,2.27,3
2011,670,UNIVERSIDADE SÃO FRANCISCO,USF,0,Privada,Universidade,SP,2.27,3
2011,95,UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ,UVA,1,Pública,Universidade,CE,2.27,3
2011,1153,UNIVERSIDADE CÂNDIDO MENDES,UCAM,0,Privada,Universidade,RJ,2.27,3
2011,3183,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE",IFS,1,Pública,Universidade,SE,2.26,3
2011,11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO,UNICAP,0,Privada,Universidade,PE,2.26,3
2011,383,UNIVERSIDADE DA AMAZÔNIA,UNAMA,0,Privada,Universidade,PA,2.25,3
2011,780,UNIVERSIDADE DE CUIABÁ,UNIC / PITÁGORAS,0,Privada,Universidade,MT,2.24,3
2011,466,UNIVERSIDADE ANHEMBI MORUMBI,UAM,0,Privada,Universidade,SP,2.24,3
2011,527,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS,PUC GOIÁS,0,Privada,Universidade,GO,2.20,3
2011,481,UNIVERSIDADE GUARULHOS,UNG,0,Privada,Universidade,SP,2.18,3
2011,823,UNIVERSIDADE DO CEUMA - UNICEUMA,UNICEUMA,0,Privada,Universidade,MA,2.18,3
2011,375,UNIVERSIDADE DE SANTO AMARO,UNISA,0,Privada,Universidade,SP,2.17,3
2011,330,UNIVERSIDADE IGUAÇU,UNIG,0,Privada,Universidade,RJ,2.17,3
2011,5077,UNIVERSIDADE ESTADUAL DE RORAIMA,UERR,1,Pública,Universidade,RR,2.14,3
2011,441,UNIVERSIDADE DO CONTESTADO,UNC,0,Privada,Universidade,SC,2.13,3
2011,669,UNIVERSIDADE NILTON LINS,UNINILTONLINS,0,Privada,Universidade,AM,2.11,3
2011,718,UNIVERSIDADE POTIGUAR,UNP,0,Privada,Universidade,RN,2.11,3
2011,14724,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ",IFPR,1,Pública,Universidade,PR,2.10,3
2011,38,UNIVERSIDADE DO ESTADO DO PARÁ,UEPA,1,Pública,Universidade,PA,2.10,3
2011,513,UNIVERSIDADE VALE DO RIO DOCE,UNIVALE,0,Privada,Universidade,MG,2.10,3
2011,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,0,Privada,Universidade,RJ,2.10,3
2011,666,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,1,Pública,Universidade,BA,2.09,3
2011,568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,1,Pública,Universidade,MA,2.08,3
2011,3161,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO",,1,Pública,Universidade,PE,2.06,3
2011,1586,UNIVERSIDADE DO VALE DO SAPUCAÍ,UNIVÁS,0,Privada,Universidade,MG,2.04,3
2011,526,UNIVERSIDADE BRAZ CUBAS,UBC,0,Privada,Universidade,SP,2.04,3
2011,458,UNIVERSIDADE IBIRAPUERA,UNIB,0,Privada,Universidade,SP,2.04,3
2011,1189,UNIVERSIDADE DO PLANALTO CATARINENSE,UNIPLAC,0,Privada,Universidade,SC,2.03,3
2011,663,UNIVERSIDADE SALGADO DE OLIVEIRA,UNIVERSO,0,Privada,Universidade,RJ,2.01,3
2011,296,UNIVERSIDADE DA REGIÃO DA CAMPANHA,URCAMP,0,Privada,Universidade,RS,1.99,3
2010,4785,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA,IFRO,1,Pública,Universidade,RO,1.98,3
2011,15032,UNIVERSIDADE ALTO VALE DO RIO DO PEIXE,UNIARP,0,Privada,Universidade,SC,1.97,3
2011,308,UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS,UNIPAC,0,Privada,Universidade,MG,1.94,2
2011,176,UNIVERSIDADE CASTELO BRANCO,UCB,0,Privada,Universidade,RJ,1.94,2
2011,457,UNIVERSIDADE BANDEIRANTE DE SÃO PAULO,UNIBAN,0,Privada,Universidade,SP,1.87,2
2011,1813,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,1,Pública,Universidade,PA,1.82,2
2011,264,UNIVERSIDADE SÃO MARCOS,USM,0,Privada,Universidade,SP,1.81,2
2011,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFarroupilha,1,Pública,Universidade,RS,1.77,2
2011,27,UNIVERSIDADE VALE DO RIO VERDE,UNINCOR,0,Privada,Universidade,MG,1.75,2
2011,5242,UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL,UNEAL,1,Pública,Universidade,AL,1.68,2
2011,829,UNIVERSIDADE DO TOCANTINS,UNITINS,1,Pública,Universidade,TO,1.65,2
2011,3974,UNIVERSIDADE DE RIO VERDE,FESURV,1,Pública,Universidade,GO,1.57,2
2011,240,UNIVERSIDADE SANTA ÚRSULA,USU,0,Privada,Universidade,RJ,1.44,2
2010,4786,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS",IFTO,1,PÚBLICA,UNIVERSIDADES,TO,4.69,5
2010,14509,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO",IFBAIANO,1,PÚBLICA,UNIVERSIDADES,BA,4.31,5
2010,601,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,1,PÚBLICA,UNIVERSIDADES,RS,4.30,5
2010,3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",IFSEMG,1,PÚBLICA,UNIVERSIDADES,MG,4.29,5
2010,15121,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,UFFS,1,PÚBLICA,UNIVERSIDADES,SC,4.25,5
2010,54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,1,PÚBLICA,UNIVERSIDADES,SP,4.16,5
2010,592,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,1,PÚBLICA,UNIVERSIDADES,MG,4.14,5
2010,581,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,1,PÚBLICA,UNIVERSIDADES,RS,4.01,5
2010,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,1,PÚBLICA,UNIVERSIDADES,SP,3.99,5
2010,575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,1,PÚBLICA,UNIVERSIDADES,MG,3.98,5
2010,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,1,PÚBLICA,UNIVERSIDADES,SP,3.94,4
2010,8,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,1,PÚBLICA,UNIVERSIDADES,MG,3.92,4
2010,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,1,PÚBLICA,UNIVERSIDADES,RJ,3.91,4
2010,597,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,1,PÚBLICA,UNIVERSIDADES,MG,3.90,4
2010,598,UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI,UNIFEI,1,PÚBLICA,UNIVERSIDADES,MG,3.88,4
2010,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,1,PÚBLICA,UNIVERSIDADES,SC,3.85,4
2010,717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,1,PÚBLICA,UNIVERSIDADES,RS,3.81,4
2010,2,UNIVERSIDADE DE BRASÍLIA,UNB,1,PÚBLICA,UNIVERSIDADES,DF,3.78,4
2010,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,1,PÚBLICA,UNIVERSIDADES,SP,3.75,4
2010,1027,UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,UENF,1,PÚBLICA,UNIVERSIDADES,RJ,3.71,4
2010,528,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PUC-RIO,0,PRIVADA,UNIVERSIDADES,RJ,3.71,4
2010,595,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL-MG,1,PÚBLICA,UNIVERSIDADES,MG,3.69,4
2010,546,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,PUCSP,0,PRIVADA,UNIVERSIDADES,SP,3.66,4
2010,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,1,PÚBLICA,UNIVERSIDADES,MG,3.66,4
2010,582,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,1,PÚBLICA,UNIVERSIDADES,RS,3.65,4
2010,571,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,1,PÚBLICA,UNIVERSIDADES,PR,3.62,4
2010,580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,1,PÚBLICA,UNIVERSIDADES,PE,3.59,4
2010,5322,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,UNIPAMPA,1,PÚBLICA,UNIVERSIDADES,RS,3.55,4
2010,57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,1,PÚBLICA,UNIVERSIDADES,PR,3.55,4
2010,21,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,PUCRS,0,PRIVADA,UNIVERSIDADES,RS,3.53,4
2010,3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",IF-SC,1,PÚBLICA,UNIVERSIDADES,SC,3.51,4
2010,576,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,1,PÚBLICA,UNIVERSIDADES,MG,3.51,4
2010,596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,1,PÚBLICA,UNIVERSIDADES,MG,3.50,4
2010,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,1,PÚBLICA,UNIVERSIDADES,GO,3.50,4
2010,43,FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,1,PÚBLICA,UNIVERSIDADES,SC,3.50,4
2010,3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,UERGS,1,PÚBLICA,UNIVERSIDADES,RS,3.49,4
2010,1578,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,1,PÚBLICA,UNIVERSIDADES,RS,3.49,4
2010,589,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA,1,PÚBLICA,UNIVERSIDADES,RN,3.47,4
2010,634,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,1,PÚBLICA,UNIVERSIDADES,RS,3.45,4
2010,572,UNIVERSIDADE FEDERAL FLUMINENSE,UFF,1,PÚBLICA,UNIVERSIDADES,RJ,3.44,4
2010,570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,1,PÚBLICA,UNIVERSIDADES,RN,3.42,4
2010,4504,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,UFGD,1,PÚBLICA,UNIVERSIDADES,MS,3.40,4
2010,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,1,PÚBLICA,UNIVERSIDADES,MG,3.40,4
2010,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,1,PÚBLICA,UNIVERSIDADES,MG,3.37,4
2010,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,UFRRJ,1,PÚBLICA,UNIVERSIDADES,RJ,3.36,4
2010,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,1,PÚBLICA,UNIVERSIDADES,PR,3.34,4
2010,547,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,UERJ,1,PÚBLICA,UNIVERSIDADES,RJ,3.34,4
2010,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,1,PÚBLICA,UNIVERSIDADES,CE,3.33,4
2010,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,0,PRIVADA,UNIVERSIDADES,RS,3.28,4
2010,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,1,PÚBLICA,UNIVERSIDADES,RJ,3.27,4
2010,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,1,PÚBLICA,UNIVERSIDADES,PE,3.25,4
2010,693,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,UNIRIO,1,PÚBLICA,UNIVERSIDADES,RJ,3.24,4
2010,578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,1,PÚBLICA,UNIVERSIDADES,BA,3.24,4
2010,579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,1,PÚBLICA,UNIVERSIDADES,PB,3.22,4
2010,609,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ,UNIOESTE,1,PÚBLICA,UNIVERSIDADES,PR,3.21,4
2010,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,1,PÚBLICA,UNIVERSIDADES,RS,3.21,4
2010,730,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,UEPG,1,PÚBLICA,UNIVERSIDADES,PR,3.18,4
2010,573,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,1,PÚBLICA,UNIVERSIDADES,ES,3.15,4
2010,4503,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,1,PÚBLICA,UNIVERSIDADES,BA,3.15,4
2010,1808,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,1,PÚBLICA,UNIVERSIDADES,ES,3.14,4
2010,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,1,PÚBLICA,UNIVERSIDADES,MG,3.09,4
2010,4358,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",IF SUL DE MINAS,1,PÚBLICA,UNIVERSIDADES,MG,3.09,4
2010,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TRIÂNGULO MINEIRO",,1,PÚBLICA,UNIVERSIDADES,MG,3.07,4
2010,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,1,PÚBLICA,UNIVERSIDADES,PR,3.07,4
2010,694,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,1,PÚBLICA,UNIVERSIDADES,MS,3.03,4
2010,295,UNIVERSIDADE DE SANTA CRUZ DO SUL,UNISC,0,PRIVADA,UNIVERSIDADES,RS,3.01,4
2010,2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,1,PÚBLICA,UNIVERSIDADES,PB,2.97,4
2010,1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,1,PÚBLICA,UNIVERSIDADES,GO,2.96,4
2010,1810,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",IFSP,1,PÚBLICA,UNIVERSIDADES,SP,2.96,4
2010,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,1,PÚBLICA,UNIVERSIDADES,MT,2.93,3
2010,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,0,PRIVADA,UNIVERSIDADES,RS,2.93,3
2010,22,UNIVERSIDADE PRESBITERIANA MACKENZIE,MACKENZIE,0,PRIVADA,UNIVERSIDADES,SP,2.91,3
2010,1303,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF GOIANO,1,PÚBLICA,UNIVERSIDADES,GO,2.91,3
2010,1166,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA",IFPB,1,PÚBLICA,UNIVERSIDADES,PB,2.90,3
2010,1809,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,1,PÚBLICA,UNIVERSIDADES,PE,2.89,3
2010,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,0,PRIVADA,UNIVERSIDADES,PR,2.88,3
2010,23,UNIVERSIDADE FEEVALE,FEEVALE,0,PRIVADA,UNIVERSIDADES,RS,2.88,3
2010,165,UNIVERSIDADE VEIGA DE ALMEIDA,UVA,0,PRIVADA,UNIVERSIDADES,RJ,2.86,3
2010,3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,1,PÚBLICA,UNIVERSIDADES,PE,2.86,3
2010,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,UCB,0,PRIVADA,UNIVERSIDADES,DF,2.85,3
2010,338,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC MINAS,0,PRIVADA,UNIVERSIDADES,MG,2.85,3
2010,24,UNIVERSIDADE ESTADUAL DE SANTA CRUZ,UESC,1,PÚBLICA,UNIVERSIDADES,BA,2.84,3
2010,18,UNIVERSIDADE CATÓLICA DE PELOTAS,UCPEL,0,PRIVADA,UNIVERSIDADES,RS,2.83,3
2010,387,UNIVERSIDADE CATÓLICA DOM BOSCO,UCDB,0,PRIVADA,UNIVERSIDADES,MS,2.82,3
2010,208,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,0,PRIVADA,UNIVERSIDADES,SP,2.82,3
2010,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,1,PÚBLICA,UNIVERSIDADES,AM,2.82,3
2010,13,UNIVERSIDADE DE CAXIAS DO SUL,UCS,0,PRIVADA,UNIVERSIDADES,RS,2.82,3
2010,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,1,PÚBLICA,UNIVERSIDADES,PI,2.81,3
2010,367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,1,PÚBLICA,UNIVERSIDADES,MG,2.81,3
2010,322,UNIVERSIDADE PAULISTA,UNIP,0,PRIVADA,UNIVERSIDADES,SP,2.81,3
2010,137,UNIVERSIDADE DO SAGRADO CORAÇÃO,USC,0,PRIVADA,UNIVERSIDADES,SP,2.81,3
2010,83,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,0,PRIVADA,UNIVERSIDADES,SC,2.80,3
2010,5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IF CATARINENSE,1,PÚBLICA,UNIVERSIDADES,SC,2.80,3
2010,15015,UNIVERSIDADE ESTADUAL DO NORTE DO PARANÁ,UENP,1,PÚBLICA,UNIVERSIDADES,PR,2.80,3
2010,1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IF FLUMINENSE,1,PÚBLICA,UNIVERSIDADES,RJ,2.80,3
2010,1820,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",IFPI,1,PÚBLICA,UNIVERSIDADES,PI,2.79,3
2010,420,UNIVERSIDADE DE MARÍLIA,UNIMAR,0,PRIVADA,UNIVERSIDADES,SP,2.78,3
2010,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,1,PÚBLICA,UNIVERSIDADES,MA,2.77,3
